bank_name_code,bank_name_rus,bank_name,bin,range_low,range_high
vtb,,,22002452,2200245200000000000,2200245299999999999
vtb,,,22002453,2200245300000000000,2200245399999999999
vtb,,,22002454,2200245400000000000,2200245499999999999
vtb,,,22002455,2200245500000000000,2200245599999999999
vtb,,,22002456,2200245600000000000,2200245699999999999
vtb,,,22002457,2200245700000000000,2200245799999999999
vtb,,,22002458,2200245800000000000,2200245899999999999
vtb,,,22002459,2200245900000000000,2200245999999999999
vtb,,,22002460,2200246000000000000,2200246020999999999
vtb,,,2200246021,2200246021000000000,2200246021999999999
vtb,,,22002460,2200246022000000000,2200246099999999999
vtb,,,22002461,2200246100000000000,2200246199999999999
vtb,,,22002462,2200246200000000000,2200246299999999999
vtb,,,22002464,2200246400000000000,2200246499999999999
vtb,,,22002465,2200246500000000000,2200246599999999999
sdm,"""СДМ-Банк"" (ПАО)",,220025,2200250000000000000,2200259999999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250100000000000,2200250139999999999
sdm,"""СДМ-Банк"" (ПАО)",,22002501,2200250100000000000,2200250199999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250150000000000,2200250179999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250190000000000,2200250199999999999
sdm,"""СДМ-Банк"" (ПАО)",,22002502,2200250200000000000,2200250299999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250200000000000,2200250239999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250250000000000,2200250279999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250290000000000,2200250299999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250300000000000,2200250339999999999
sdm,"""СДМ-Банк"" (ПАО)",,22002503,2200250300000000000,2200250399999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250350000000000,2200250379999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250390000000000,2200250399999999999
sdm,"""СДМ-Банк"" (ПАО)",,22002504,2200250400000000000,2200250499999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250400000000000,2200250439999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250450000000000,2200250479999999999
sdm,«СДМ-Банк»,SDM-Bank,220025,2200250490000000000,2200250499999999999
mkb,"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""",,220026,2200260000000000000,2200269999999999999
mkb,"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""",,22002601,2200260100000000000,2200260199999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260100000000000,2200260100009999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260100010000000,2200260101009999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260101010000000,2200260101999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260102000000000,2200260104999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260105000000000,2200260106999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260107000000000,2200260108999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260117000000000,2200260118999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260120000000000,2200260120999999999
mkb,"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""",,22002602,2200260200000000000,2200260299999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260200000000000,2200260201999999999
mkb,Московский кредитный банк,CREDIT BANK OF MOSCOW,220026,2200260207000000000,2200260209999999999
mkb,"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""",,22002603,2200260300000000000,2200260399999999999
sovcombank,"ПАО ""Совкомбанк""",,220027,2200270000000000000,2200279999999999999
sovcombank,"ПАО ""Совкомбанк""",,22002704,2200270400000000000,2200270499999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270500000000000,2200270509999999999
sovcombank,"ПАО ""Совкомбанк""",,22002705,2200270500000000000,2200270599999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270510000000000,2200270519999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270520000000000,2200270529999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270530000000000,2200270539999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270540000000000,2200270549999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270550000000000,2200270559999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270560000000000,2200270569999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270570000000000,2200270579999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270580000000000,2200270589999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270590000000000,2200270599999999999
sovcombank,"ПАО ""Совкомбанк""",,22002706,2200270600000000000,2200270699999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270600000000000,2200270609999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270610000000000,2200270619999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270620000000000,2200270629999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270630000000000,2200270639999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270640000000000,2200270649999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270650000000000,2200270659999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270660000000000,2200270669999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270670000000000,2200270679999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270680000000000,2200270689999999999
sovcombank,Совкомбанк,Sovcombank,220027,2200270690000000000,2200270699999999999
sovcombank,"ПАО ""Совкомбанк""",,22002707,2200270700000000000,2200270799999999999
mts_bank,"ПАО ""МТС-Банк""",,220028,2200280000000000000,2200289999999999999
mts_bank,"ПАО ""МТС-Банк""",,22002801,2200280100000000000,2200280199999999999
mts_bank,МТС Банк,MTS-Bank,220028,2200280101000000000,2200280101999999999
mts_bank,"ПАО ""МТС-Банк""",,22002802,2200280200000000000,2200280299999999999
mts_bank,"ПАО ""МТС-Банк""",,22002803,2200280300000000000,2200280399999999999
mts_bank,МТС Банк,MTS-Bank,220028,2200280301000000000,2200280301999999999
otkritie,"ПАО Банк ""ФК Открытие""",,220029,2200290000000000000,2200299999999999999
otkritie,"ПАО Банк ""ФК Открытие""",,22002901,2200290100000000000,2200290199999999999
otkritie,Банк Открытие,Bank Otkritie Financial Corporation,220029,2200290101000000000,2200290129999999999
otkritie,Банк Открытие,Bank Otkritie Financial Corporation,220029,2200290130000000000,2200290139999999999
otkritie,"ПАО Банк ""ФК Открытие""",,22002902,2200290200000000000,2200290299999999999
otkritie,Банк Открытие,Bank Otkritie Financial Corporation,220029,2200290201000000000,2200290229999999999
otkritie,"ПАО Банк ""ФК Открытие""",,22002903,2200290300000000000,2200290399999999999
otkritie,Банк Открытие,Bank Otkritie Financial Corporation,220029,2200290301000000000,2200290329999999999
otkritie,"ПАО Банк ""ФК Открытие""",,22002904,2200290400000000000,2200290499999999999
otkritie,"ПАО Банк ""ФК Открытие""",,22002905,2200290500000000000,2200290599999999999
otkritie,Банк Открытие,Bank Otkritie Financial Corporation,220029,2200290510000000000,2200290539999999999
otkritie,Банк Открытие,Bank Otkritie Financial Corporation,220029,2200290550000000000,2200290579999999999
raiffeisen,"АО ""Райффайзенбанк""",,220030,2200300000000000000,2200309999999999999
raiffeisen,РайффайзенБанк,Raiffeisenbank,220030,2200300100000000000,2200300109999999999
raiffeisen,"АО ""Райффайзенбанк""",,22003001,2200300100000000000,2200300199999999999
vozrozhdenie,"Банк ""Возрождение"" (ПАО)",,220031,2200310000000000000,2200319999999999999
vozrozhdenie,"Банк ""Возрождение"" (ПАО)",,22003101,2200310100000000000,2200310199999999999
vozrozhdenie,"Банк ""Возрождение"" (ПАО)",,22003102,2200310200000000000,2200310299999999999
vozrozhdenie,"Банк ""Возрождение"" (ПАО)",,22003103,2200310300000000000,2200310399999999999
vozrozhdenie,"Банк ""Возрождение"" (ПАО)",,22003104,2200310400000000000,2200310499999999999
siab,"ПАО БАНК ""СИАБ""",,220032,2200320000000000000,2200329999999999999
siab,"ПАО БАНК ""СИАБ""",,22003201,2200320100000000000,2200320199999999999
siab,"ПАО БАНК ""СИАБ""",,22003202,2200320200000000000,2200320299999999999
siab,"ПАО БАНК ""СИАБ""",,22003203,2200320300000000000,2200320399999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,220033,2200330000000000000,2200339999999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003301,2200330100000000000,2200330199999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003302,2200330200000000000,2200330299999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003303,2200330300000000000,2200330399999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003304,2200330400000000000,2200330499999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003305,2200330500000000000,2200330599999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003306,2200330600000000000,2200330699999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003307,2200330700000000000,2200330799999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003308,2200330800000000000,2200330899999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003309,2200330900000000000,2200330999999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003310,2200331000000000000,2200331099999999999
sankt_peterburg,"ПАО ""Банк ""Санкт-Петербург""",,22003311,2200331100000000000,2200331199999999999
credit_europe_bank_ltd,,,220034,2200340000000000000,2200349999999999999
credit_europe_bank_ltd,,,22003401,2200340100000000000,2200340199999999999
bank_zenit,ПАО Банк ЗЕНИТ,,22003701,2200370100000000000,2200370199999999999
bank_zenit,Банк ЗЕНИТ,Bank Zenit,220037,2200370101000000000,2200370101999999999
rosselkhozbank,"АО ""Россельхозбанк""",,220038,2200380000000000000,2200389999999999999
rosselkhozbank,"АО ""Россельхозбанк""",,22003801,2200380100000000000,2200380199999999999
rosselkhozbank,"АО ""Россельхозбанк""",,22003802,2200380200000000000,2200380299999999999
rosselkhozbank,"АО ""Россельхозбанк""",,22003803,2200380300000000000,2200380399999999999
rosselkhozbank,"АО ""Россельхозбанк""",,22003804,2200380400000000000,2200380499999999999
rosbank,ПАО РОСБАНК,,220039,2200390000000000000,2200399999999999999
rosbank,ПАО РОСБАНК,,22003901,2200390100000000000,2200390199999999999
rosbank,Росбанк,ROSBANK,220039,2200390100000000000,2200390198999999999
rosbank,Росбанк,ROSBANK,220039,2200390199000000000,2200390199999999999
rosbank,Росбанк,ROSBANK,220039,2200390200000000000,2200390298999999999
rosbank,ПАО РОСБАНК,,22003902,2200390200000000000,2200390299999999999
rosbank,Росбанк,ROSBANK,220039,2200390299000000000,2200390299999999999
rosbank,ПАО РОСБАНК,,22003903,2200390300000000000,2200390399999999999
rosbank,Росбанк,ROSBANK,220039,2200390300000000000,2200390398999999999
rosbank,Росбанк,ROSBANK,220039,2200390399000000000,2200390399999999999
rosbank,ПАО РОСБАНК,,22003904,2200390400000000000,2200390499999999999
rosbank,Росбанк,ROSBANK,220039,2200390400000000000,2200390498999999999
rosbank,Росбанк,ROSBANK,220039,2200390499000000000,2200390499999999999
rosbank,Росбанк,ROSBANK,220039,2200390500000000000,2200390511999999999
rosbank,ПАО РОСБАНК,,22003905,2200390500000000000,2200390599999999999
rosbank,Росбанк,ROSBANK,220039,2200390599000000000,2200390599999999999
rosbank,Росбанк,ROSBANK,220039,2200390600000000000,2200390698999999999
rosbank,ПАО РОСБАНК,,22003906,2200390600000000000,2200390699999999999
rosbank,Росбанк,ROSBANK,220039,2200390699000000000,2200390699999999999
rosbank,ПАО РОСБАНК,,22003907,2200390700000000000,2200390799999999999
rosbank,Росбанк,ROSBANK,220039,2200390800000000000,2200390898999999999
rosbank,ПАО РОСБАНК,,22003908,2200390800000000000,2200390899999999999
rosbank,Росбанк,ROSBANK,220039,2200390899000000000,2200390899999999999
vtb,Банк ВТБ (ПАО),VTB,220040,2200400000000000000,2200409999999999999
vtb,Банк ВТБ (ПАО),VTB,22004001,2200400100000000000,2200400199999999999
vtb,Банк ВТБ (ПАО),VTB,22004002,2200400200000000000,2200400299999999999
bank_dom_rf,"АО ""Банк Дом.РФ""",,220042,2200420000000000000,2200429999999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420100000000000,2200420109999999999
bank_dom_rf,"АО ""Банк Дом.РФ""",,22004201,2200420100000000000,2200420199999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420110000000000,2200420119999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420120000000000,2200420129999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420130000000000,2200420139999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420140000000000,2200420149999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420150000000000,2200420159999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420160000000000,2200420169999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420170000000000,2200420179999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420180000000000,2200420189999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420190000000000,2200420199999999999
bank_dom_rf,"АО ""Банк Дом.РФ""",,22004202,2200420200000000000,2200420299999999999
bank_dom_rf,,Bank DOM.RF,220042,2200420200000000000,2200420209999999999
